,Component Usage Report
,Start Time: 5/31/2021 10:15:00 AM End Time: 6/1/2021 10:30:00 AM

Product Name,Product Side,Material Barcode,Work Order Name,Part Number,Pickup Count,Place Count,Pickup Error Count,Pickup Miss Count,Recognition Error Count,Shape Error Count,Height Miss Count,Total Scrap,Scrap Percentage,Placement Percentage,
NPM_910-00349_A,T,1000490126,No5181_E96_5000ps,1019751,2551,2551,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000490134,No5181_E96_5000ps,1019751,3004,3004,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000490135,No5181_E96_5000ps,1019751,2219,2218,0,0,1,0,0,1,0.05,99.95,
NPM_910-00349_A,T,1000490179,No5181_E96_5000ps,1025943,1297,1297,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000490180,No5181_E96_5000ps,1025943,1003,1003,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000490621,No5181_E96_5000ps,1014786,1922,1922,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000490637,No5181_E96_5000ps,1014786,2678,2678,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000491133,No5181_E96_5000ps,1014823,304,304,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000491134,No5181_E96_5000ps,1014823,2039,1996,0,34,9,0,0,43,2.11,97.89,
NPM_910-00349_A,T,1000491637,No5181_E96_5000ps,1021771,300,300,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000491638,No5181_E96_5000ps,1021771,501,501,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000491639,No5181_E96_5000ps,1021771,1499,1499,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000493389,No5181_E96_5000ps,1018263,897,897,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000495230,No5181_E96_5000ps,1055345,2991,2991,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000495231,No5181_E96_5000ps,1055345,1004,1004,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000495232,No5181_E96_5000ps,1055345,605,605,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000495505,No5181_E96_5000ps,1018263,103,103,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000495508,No5181_E96_5000ps,1018263,1302,1300,0,0,2,0,0,2,0.15,99.85,
NPM_910-00349_A,T,1000495861,No5181_E96_5000ps,1042922,1908,1908,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000496463,No5181_E96_5000ps,1021997,1699,1697,0,1,1,0,0,2,0.12,99.88,
NPM_910-00349_A,T,1000498636,No5181_E96_5000ps,1026403,759,758,0,1,0,0,0,1,0.13,99.87,
NPM_910-00349_A,T,1000504101,No5181_E96_5000ps,1014055,2303,2300,0,2,1,0,0,3,0.13,99.87,
NPM_910-00349_A,T,1000504930,No5181_E96_5000ps,1025684,1214,1214,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000504931,No5181_E96_5000ps,1025684,4004,4004,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000504934,No5181_E96_5000ps,1025684,3354,3354,0,0,0,0,0,0,0,100,
NPM_910-00349_A,T,1000504935,No5181_E96_5000ps,1025684,630,630,0,0,0,0,0,0,0,100,
